time,type,angle,power,powerL,powerR,raw
19.796,CMD,,,,, ?
19.814,MSG,,,,, kp=50.00 ki=2.00 kd=10.00 kspd=5.00 kdst=0.14 po=0.00
34.011,MSG,,,,, Motor: ON (offset=89.9)
72.513,D,-22.1,400,1900,1100,D,-22.1,400,1900,1100
72.613,D,-1.8,-135,1365,1635,D,-1.8,-135,1365,1635
72.714,D,-12.8,400,1900,1100,D,-12.8,400,1900,1100
72.812,D,-1.6,0,1500,1500,D,-1.6,0,1500,1500
72.913,D,-16.5,400,1900,1100,D,-16.5,400,1900,1100
73.013,D,-6.3,101,1601,1399,D,-6.3,101,1601,1399
73.113,D,-8.3,365,1865,1135,D,-8.3,365,1865,1135
73.213,D,-5.0,181,1681,1319,D,-5.0,181,1681,1319
73.314,D,-26.9,400,1900,1100,D,-26.9,400,1900,1100
73.413,D,-3.2,-91,1409,1591,D,-3.2,-91,1409,1591
73.513,D,-11.0,193,1693,1307,D,-11.0,193,1693,1307
73.612,D,-5.3,-87,1413,1587,D,-5.3,-87,1413,1587
73.713,D,-4.3,-315,1185,1815,D,-4.3,-315,1185,1815
73.813,D,-2.0,-318,1182,1818,D,-2.0,-318,1182,1818
73.914,D,-0.6,-366,1134,1866,D,-0.6,-366,1134,1866
74.013,D,-13.0,282,1782,1218,D,-13.0,282,1782,1218
74.114,D,-13.6,400,1900,1100,D,-13.6,400,1900,1100
74.213,D,-9.1,400,1900,1100,D,-9.1,400,1900,1100
74.311,D,-4.1,246,1746,1254,D,-4.1,246,1746,1254
74.413,D,-7.4,342,1842,1158,D,-7.4,342,1842,1158
74.513,D,-4.6,113,1613,1387,D,-4.6,113,1613,1387
74.613,D,-3.4,-175,1325,1675,D,-3.4,-175,1325,1675
74.713,D,-9.5,125,1625,1375,D,-9.5,125,1625,1375
74.813,D,-8.7,326,1826,1174,D,-8.7,326,1826,1174
74.913,D,-8.2,218,1718,1282,D,-8.2,218,1718,1282
75.013,D,-9.3,115,1615,1385,D,-9.3,115,1615,1385
75.114,D,-4.5,-216,1284,1716,D,-4.5,-216,1284,1716
75.213,D,-3.2,-330,1170,1830,D,-3.2,-330,1170,1830
75.313,D,-4.2,-174,1326,1674,D,-4.2,-174,1326,1674
75.413,D,-3.1,-253,1247,1753,D,-3.1,-253,1247,1753
75.513,D,-15.4,360,1860,1140,D,-15.4,360,1860,1140
75.613,D,-7.0,288,1788,1212,D,-7.0,288,1788,1212
75.714,D,-12.3,317,1817,1183,D,-12.3,317,1817,1183
75.813,D,-3.6,-165,1335,1665,D,-3.6,-165,1335,1665
75.913,D,-4.2,-256,1244,1756,D,-4.2,-256,1244,1756
76.013,D,-4.9,64,1564,1436,D,-4.9,64,1564,1436
76.113,D,-3.7,-279,1221,1779,D,-3.7,-279,1221,1779
76.211,D,-10.0,320,1820,1180,D,-10.0,320,1820,1180
76.313,D,-2.2,-43,1457,1543,D,-2.2,-43,1457,1543
76.413,D,-19.9,400,1900,1100,D,-19.9,400,1900,1100
76.513,D,-4.4,-182,1318,1682,D,-4.4,-182,1318,1682
76.613,D,-0.3,-244,1256,1744,D,-0.3,-244,1256,1744
76.713,D,-16.2,400,1900,1100,D,-16.2,400,1900,1100
76.813,D,-1.8,-3,1497,1503,D,-1.8,-3,1497,1503
76.914,D,-18.8,400,1900,1100,D,-18.8,400,1900,1100
77.013,D,-2.3,-71,1429,1571,D,-2.3,-71,1429,1571
77.113,D,-7.0,87,1587,1413,D,-7.0,87,1587,1413
77.213,D,-19.9,400,1900,1100,D,-19.9,400,1900,1100
77.313,D,-5.7,305,1805,1195,D,-5.7,305,1805,1195
77.413,D,-1.2,-166,1334,1666,D,-1.2,-166,1334,1666
77.514,D,-3.9,-133,1367,1633,D,-3.9,-133,1367,1633
77.613,D,-4.4,-197,1303,1697,D,-4.4,-197,1303,1697
77.713,D,-3.1,-135,1365,1635,D,-3.1,-135,1365,1635
77.813,D,-6.4,-15,1485,1515,D,-6.4,-15,1485,1515
77.913,D,-0.6,-311,1189,1811,D,-0.6,-311,1189,1811
78.013,D,-24.6,400,1900,1100,D,-24.6,400,1900,1100
78.113,D,-2.3,-237,1263,1737,D,-2.3,-237,1263,1737
78.213,D,-2.6,-138,1362,1638,D,-2.6,-138,1362,1638
78.313,D,-3.4,53,1553,1447,D,-3.4,53,1553,1447
78.413,D,-12.2,400,1900,1100,D,-12.2,400,1900,1100
78.513,D,-2.9,-122,1378,1622,D,-2.9,-122,1378,1622
78.613,D,-8.0,-41,1459,1541,D,-8.0,-41,1459,1541
78.714,D,-2.1,-128,1372,1628,D,-2.1,-128,1372,1628
78.813,D,-27.4,400,1900,1100,D,-27.4,400,1900,1100
78.913,D,-2.8,-127,1373,1627,D,-2.8,-127,1373,1627
79.013,D,-14.7,400,1900,1100,D,-14.7,400,1900,1100
79.113,D,-2.7,-240,1260,1740,D,-2.7,-240,1260,1740
79.213,D,-20.2,400,1900,1100,D,-20.2,400,1900,1100
79.314,D,-2.2,-34,1466,1534,D,-2.2,-34,1466,1534
79.413,D,-18.8,400,1900,1100,D,-18.8,400,1900,1100
79.513,D,-2.3,-164,1336,1664,D,-2.3,-164,1336,1664
79.613,D,-3.8,-108,1392,1608,D,-3.8,-108,1392,1608
79.714,D,-20.9,400,1900,1100,D,-20.9,400,1900,1100
79.813,D,-2.4,-57,1443,1557,D,-2.4,-57,1443,1557
79.914,D,-21.6,400,1900,1100,D,-21.6,400,1900,1100
80.013,D,-2.5,-177,1323,1677,D,-2.5,-177,1323,1677
80.113,D,-7.5,-154,1346,1654,D,-7.5,-154,1346,1654
80.213,D,-14.2,308,1808,1192,D,-14.2,308,1808,1192
80.313,D,-5.3,-121,1379,1621,D,-5.3,-121,1379,1621
80.413,D,-0.5,-400,1100,1900,D,-0.5,-400,1100,1900
80.514,D,0.7,-400,1100,1900,D,0.7,-400,1100,1900
80.613,D,-3.3,-395,1105,1895,D,-3.3,-395,1105,1895
80.713,D,-7.1,-248,1252,1748,D,-7.1,-248,1252,1748
80.813,D,-7.2,-24,1476,1524,D,-7.2,-24,1476,1524
80.913,D,-11.0,254,1754,1246,D,-11.0,254,1754,1246
81.013,D,-1.0,-303,1197,1803,D,-1.0,-303,1197,1803
81.113,D,-8.1,131,1631,1369,D,-8.1,131,1631,1369
81.213,D,-14.7,400,1900,1100,D,-14.7,400,1900,1100
81.313,D,-1.6,-310,1190,1810,D,-1.6,-310,1190,1810
81.413,D,-10.4,180,1680,1320,D,-10.4,180,1680,1320
81.513,D,-1.0,-277,1223,1777,D,-1.0,-277,1223,1777
81.613,D,-1.9,-194,1306,1694,D,-1.9,-194,1306,1694
81.714,D,-0.5,-400,1100,1900,D,-0.5,-400,1100,1900
81.813,D,-1.5,-372,1128,1872,D,-1.5,-372,1128,1872
81.914,D,-18.5,400,1900,1100,D,-18.5,400,1900,1100
82.011,D,-13.3,3,1503,1497,D,-13.3,3,1503,1497
82.113,D,-9.1,156,1656,1344,D,-9.1,156,1656,1344
82.214,D,-18.6,400,1900,1100,D,-18.6,400,1900,1100
82.314,D,-12.6,388,1888,1112,D,-12.6,388,1888,1112
82.413,D,-12.0,370,1870,1130,D,-12.0,370,1870,1130
82.514,D,-16.2,400,1900,1100,D,-16.2,400,1900,1100
82.613,D,-2.6,400,1900,1100,D,-2.6,400,1900,1100
82.713,D,-14.9,400,1900,1100,D,-14.9,400,1900,1100
82.813,D,-1.7,37,1537,1463,D,-1.7,37,1537,1463
82.914,D,-0.6,-400,1100,1900,D,-0.6,-400,1100,1900
83.013,D,1.1,-400,1100,1900,D,1.1,-400,1100,1900
83.113,D,-4.8,-252,1248,1752,D,-4.8,-252,1248,1752
83.213,D,-12.2,222,1722,1278,D,-12.2,222,1722,1278
83.313,D,-21.2,400,1900,1100,D,-21.2,400,1900,1100
83.413,D,-2.5,-28,1472,1528,D,-2.5,-28,1472,1528
83.513,D,-5.9,88,1588,1412,D,-5.9,88,1588,1412
83.613,D,-5.8,400,1900,1100,D,-5.8,400,1900,1100
83.714,D,-11.5,317,1817,1183,D,-11.5,317,1817,1183
83.813,D,-6.8,49,1549,1451,D,-6.8,49,1549,1451
83.914,D,-1.0,-307,1193,1807,D,-1.0,-307,1193,1807
84.013,D,-7.7,48,1548,1452,D,-7.7,48,1548,1452
84.114,D,-2.8,-227,1273,1727,D,-2.8,-227,1273,1727
84.213,D,0.3,-400,1100,1900,D,0.3,-400,1100,1900
84.313,D,-0.1,-400,1100,1900,D,-0.1,-400,1100,1900
84.413,D,-20.7,400,1900,1100,D,-20.7,400,1900,1100
84.513,D,-12.5,400,1900,1100,D,-12.5,400,1900,1100
84.613,D,-2.1,-158,1342,1658,D,-2.1,-158,1342,1658
84.711,D,-8.2,190,1690,1310,D,-8.2,190,1690,1310
84.813,D,-3.0,-134,1366,1634,D,-3.0,-134,1366,1634
84.913,D,-7.9,84,1584,1416,D,-7.9,84,1584,1416
85.013,D,-18.8,400,1900,1100,D,-18.8,400,1900,1100
85.113,D,-6.2,188,1688,1312,D,-6.2,188,1688,1312
85.213,D,-2.7,151,1651,1349,D,-2.7,151,1651,1349
85.314,D,-4.6,400,1900,1100,D,-4.6,400,1900,1100
85.413,D,-9.2,400,1900,1100,D,-9.2,400,1900,1100
85.513,D,-1.4,-400,1100,1900,D,-1.4,-400,1100,1900
85.611,D,-73.8,0,1100,1900,D,-73.8,0,1100,1900
85.711,D,-61.4,0,1100,1900,D,-61.4,0,1100,1900
85.811,D,-15.3,0,1100,1900,D,-15.3,0,1100,1900
85.911,D,-17.6,0,1100,1900,D,-17.6,0,1100,1900
86.011,D,-23.1,0,1100,1900,D,-23.1,0,1100,1900
86.111,D,-51.5,0,1100,1900,D,-51.5,0,1100,1900
86.211,D,-39.2,0,1100,1900,D,-39.2,0,1100,1900
86.311,D,-48.0,0,1100,1900,D,-48.0,0,1100,1900
86.412,D,-53.4,0,1100,1900,D,-53.4,0,1100,1900
86.512,D,-50.4,0,1100,1900,D,-50.4,0,1100,1900
86.612,D,-56.8,0,1100,1900,D,-56.8,0,1100,1900
86.711,D,-47.8,0,1100,1900,D,-47.8,0,1100,1900
86.811,D,-7.2,0,1100,1900,D,-7.2,0,1100,1900
86.911,D,6.3,0,1100,1900,D,6.3,0,1100,1900
87.011,D,4.7,0,1100,1900,D,4.7,0,1100,1900
87.112,D,-0.1,0,1100,1900,D,-0.1,0,1100,1900
87.211,D,-0.2,0,1100,1900,D,-0.2,0,1100,1900
87.313,D,0.1,-234,1266,1734,D,0.1,-234,1266,1734
87.413,D,-2.5,400,1900,1100,D,-2.5,400,1900,1100
87.513,D,-7.7,125,1625,1375,D,-7.7,125,1625,1375
87.613,D,-0.9,80,1580,1420,D,-0.9,80,1580,1420
87.714,D,-0.1,125,1625,1375,D,-0.1,125,1625,1375
87.813,D,-2.3,228,1728,1272,D,-2.3,228,1728,1272
87.914,D,-2.2,400,1900,1100,D,-2.2,400,1900,1100
88.013,D,-2.5,-22,1478,1522,D,-2.5,-22,1478,1522
88.113,D,-2.6,-291,1209,1791,D,-2.6,-291,1209,1791
88.213,D,0.3,-310,1190,1810,D,0.3,-310,1190,1810
88.314,D,-2.0,-400,1100,1900,D,-2.0,-400,1100,1900
88.413,D,-0.8,40,1540,1460,D,-0.8,40,1540,1460
88.513,D,-2.0,400,1900,1100,D,-2.0,400,1900,1100
88.613,D,-2.0,361,1861,1139,D,-2.0,361,1861,1139
88.715,D,-0.5,135,1635,1365,D,-0.5,135,1635,1365
88.715,MSG,,,,, Motor: OFF (offset=89.9)
